country,vat_type,category_id,rate_type,rate_value,comment
NL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,9.0,"Tabel I prov. a.34 and b.1: carriages and crutches for the disabled; stand-up chairs; high-low beds. A vehicle for the disabled is defined as a means of transport that is designed to be used by a disabled person. The term can also include motor vehicles which are equipped for use by a disabled person. 

Only carriages that within social standards are regarded as a vehicle for the invalid on the basis of its destination and presentation are included."
NL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,9.0,"Tabel I prov. a.36 and b.1: aids that are usually used for the subcutaneous administration of insulin, with the exception of syringes and needles that are apparently also suitable for other purposes; aids that are usually used for the self-diagnosis of blood sugar levels. 

Only included are the mentioned devices specifically developed for diabetics and offered as such. Generally applicable aids such as individual injection needles and syringes are excluded."
NL,REDUCED,PLANT,REDUCED_RATE,9.0,"Tabel I prov. a.48: floricultural products (bulbs, flowers, plants and tree nursery products)"
NL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,9.0,"Tabel I prov. a.37 and b.1: measuring equipment and accessories for self-diagnosis of the coagulation time of blood; drug nebulizers; catheters; urine bags; allergen-free covers; anti-decubitus mattresses; portable infusion pumps; oxygen concentrates and accessories, and carrying straps or bags specially designed for personal mobile use for an oxygen cylinder or oxygen container; computer mouse software, whether or not supplied by electronic means, specially developed for users with tremor."
NL,REDUCED,PRIVATE_DWELLINGS,REDUCED_RATE,9.0,"Tabel I prov. b.19: the application of energy-saving materials to floors, walls and roofs of housing in use for more than 2 years, when this service is aimed at making housing more energy-efficient. 
Structural components such as windows and doors are a normal part of housing and as such are not insulating material. 
Excluded: the supplies of materials which account for part of the value of the included services."
NL,REDUCED,PRIVATE_DWELLINGS,REDUCED_RATE,9.0,"Tabel I prov. b.8: Painting and plastering of private dwellings (i.m. intended for permanent residence by individuals) more than two years after first use. 

Painting: processing and application of paint or painting system (whole of activities associated with the pre-treatment of a specific surface and subsequent finishing of that surface with specific paint products.)

Plastering: preparation and pre-treatment work a plasterer performs before proceeding to actual plastering;  plastering."
NL,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,9.0,"Tabel I prov. b.9: private bus transport; public transport and taxi transport as referred to in Article 1 of the 'Wet personenvervoer 2000 (Dutch 'Passenger Transport Act 2000'), taxi transport of persons by road other than by car, and the transport of persons by aircraft if the place of departure and the place of destination are located in the Netherlands insofar as this transport takes place by balloons or by aircraft equipped for the transport of ill or injured persons;"
NL,REDUCED,ACCOMMODATION,REDUCED_RATE,9.0,"Tabel I prov. b.10: providing the opportunity to camp within the context of a camping and holiday business to persons who only stay there for a short period. The term ""camp and holiday business"" should be interpreted according to parlance. It is not required that the lessor provides the additional services that camping sites normally provide. 'providing the opportunity to camp' must also be interpreted according to parlance."
NL,REDUCED,RESTAURANT,REDUCED_RATE,9.0,"Tabel I prov. b.12: serving out foodstuffs for human consumption, for use on site within the context of a hotel, café, restaurant, guesthouse and related businesses. The supply of freshly prepared food or edible products for immediate consumption in snack bars, snack vans, cinema foyers, sports club canteens and such is considered a supply of goods, unless the services accompanying the delivery of the foodstuffs predominate."
NL,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,9.0,"Tabel I prov. b.14 to b.15: granting (physical) access to circusses; zoos; public museums or collections (including closely related supplies of goods, such as catalogs, photographs); music and stage performances, including lectures (excluding peep shows/other performances primarily aimed at erotic entertainment); cinemas; amusement parks, playgrounds and gardens, other facilities primarily and permanently furnished to entertainment and day recreation."
NL,REDUCED,WINDOW_CLEANING,REDUCED_RATE,9.0,"Tabel I prov. b.20: regular cleaning services regarding the interior of private households (including closed corridors) are included. Excluded: cleaning services regarding the exterior of private households, cleaning services regarding other buildings than private households and cleaning services that are not considered regular cleaning services regularly performed by a cleaner (such as special services performed with special equipment, e.g. cleaning of chimney, central heating)."
NL,REDUCED,SPORTING_EVENTS,REDUCED_RATE,9.0,"Tabel I prov. b.3 and b.14, f: the granting of (physical) access to spectators of sports competitions, demonstrations and the like. Sports competitions are events where people actively participate in sports. Sports demonstrations are, for example, shows of the Harlem Globetrotters (basketball), performances of the Spanish Riding School (horse dressage) and shows of Wrestlemania (wrestling); use of sporting facilities."
NL,REDUCED,WRITERS_SERVICES,REDUCED_RATE,9.0,Tabel I prov. b.17: performances by performing artists. This includes performances by artists in music and stage performances as meant in the foregoing item. The reduced VAT rate only applies to performances that can be (in)directly heard or viewed by an audience. Rehearsals associated with and necessary for those performances are included. Excluded: providing the opportunity to participate in a performance and organizing performances.
NL,REDUCED,SHOES_REPAIR,REDUCED_RATE,9.0,"Tabel I prov. b.5: Footwear: all kinds of footwear such as (sports) shoes, sandals, ski boots. Skates, inline skates and such can be regarded as footwear for the shoe part. Which material the footwear is made of is irrelevant. 'Leather goods' include small articles made from leather (leather suitcases and bags, gloves, wallets and belts, etc). Repair of large leather utensils (such as furniture); grinding and straightening skates and supplies of goods sold separately (laces etc.)are excluded."
NL,REDUCED,CLOTHING_REPAIR,REDUCED_RATE,9.0,"Tabel I prov. b.6 Household linen: all textile items used in a household (curtains, cloths, and (beach) towels, etc.). Rugs and the upholstery of sofas and chairs are not considered household linen. 
Both repairing and altering are included (sealing holes and tears and replacing buttons, zippers, lengthening/shortening and tightenig/loosening etc.). Excluded are, a.o.: washing, dry cleaning, steaming, pressing, embroidery/appliqué, and  production of clothing/household linen on commission."
NL,REDUCED,HAIRDRESSING,REDUCED_RATE,9.0,"Tabel I prov. b.7: activities a hairdresser usually performs on human hair (cutting, washing, blow drying, dyeing, shaving etc). Products that hairdressers use when treating hair ( shampoo, hair dye, etc.) and inexpensive hair ornaments incorporated into a hairstyle that are not separately charged and application of hair extensions and measurement and overhaul of wigs and toupees are also included. The material used for those services (hair extension, wig or toupee) is excluded."
PL,REDUCED,FOODSTUFFS,REDUCED_RATE,5.0,"Dietary foods for special medical purposes regardless of CN code. As regards CN codes 12: (only for human consumption), 15 (only edible products), 1601-1604 (except for products containing sea food CN 1603 00, caviar CN 1604 31 00, caviar substitutes CN 1604 32 00)"
PL,REDUCED,FOODSTUFFS,REDUCED_RATE,5.0,"CONTINUATION OF THE ABOVE INDICATION/COMMENT

As regards CN codes: 20 (excluding products with alcohol content over 1,2%), 2106 (only fats of plant and/or animal products, some kinds of cheese, infant milk and follow-on milk), 2202 (only certain yoghurt, buttermilk not falling under chapter 4 of the CN code and not containg extracts, essences and concentrates of coffee, certain non-alcoholic fruit beverages, certain milk, infant milk and follow-on milk)"
PL,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,5.0,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies, and similar articles, of any material, menstrual cups (as of 1 April 2025)"
PL,REDUCED,LOAN_LIBRARIES,REDUCED_RATE,5.0,"Books, music scores, maps supplied electronically (other than publications wholly or predominantly devoted to advertising and other than publications wholly or predominantly consisting of video content or audible music) are subject to 5% VAT rate regardless of CPA code.
As regards CN codes 4901 (excluding leaflets), 8523 (only books, music scores, maps on physical means of support)"
PL,REDUCED,PERIODICALS,REDUCED_RATE,5.0,"As regards CN codes: 4902 (only regional or local periodicals), 4911 (only regional or local yearbooks),  8523 (only regional or local periodicals and yearbooks on physical means of support)"
PL,REDUCED,CHILDREN_CAR_SEATS,REDUCED_RATE,5.0,"The Polish VAT rules do not provide for CN codes with respect to those items. Pursuant to Article 41(2a), item 23 of Annex 10 to Act of 11 March 2004 on Goods and Services Tax reduced rate is applied to car seats for children regardless of CN Code."
PL,REDUCED,FOODSTUFFS,REDUCED_RATE,8.0,"Goods listed in Annex 3 to the Polish VAT Act.
Feedingstuffs for livestock and petfood (regardless of CN code): As regards CN codes: 0106 (only rabbits, ostriches, bees, silkworms, bumblebees, arthropods, trained dogs for the blind), 2101 (only roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates)"
PL,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,8.0,"Fertilizers, plant protection products, feedingstuffs for livestock and petfood,potting soil (regardless of CN),soil improver, plant biostimulant, growing medium (excluding mineral growing medium), microbial fertilising products (included in the official list of microbial fertilising products) in the meaning of The Act on fertilisers and fertilising,"
PL,REDUCED,FOODSTUFFS,REDUCED_RATE,8.0,"Goods listed in Annex 3 to the Polish VAT Act.
As regards CN codes (continuation): 2106  (exc. for fats of plant and/or animal products, certain kinds of cheese, infant milk and follow-on milk, products with an alcohol content over 1,2%), 3503 (only gelatin and its derivatives)"
PL,REDUCED,SUPPLY_WATER,REDUCED_RATE,8.0,"As regards CN 2201 only water supplies by distrubition networks, tanks, other transport modes"
PL,REDUCED,NEWSPAPERS,REDUCED_RATE,8.0,"Newspapers or journals supplied electronically (other than publications wholly or predominantly devoted to advertising and other than publications wholly or predominantly consisting of video content or audible music) are subject to 8% VAT rate regardless of CPA code. As regards CN codes: 4902 (excluding regional or local periodicals), 8523 (only newspapers or journals on physical means of support), CPA code 91.01 (only lending of newspapers on physical means of support by libraries)"
PL,REDUCED,PERIODICALS,REDUCED_RATE,8.0,"Periodicals supplied electronically (other than publications wholly or predominantly devoted to advertising and other than publications wholly or predominantly consisting of video content or audible music) are subject to 8% VAT rate regardless of CPA code. 
As regards CN codes: 4902 (periodicals other than regional or local ones), 8523 (only periodicals on physical means of support other than regional or local ones)"
PL,REDUCED,PHOTOGRAPHS,REDUCED_RATE,8.0,"The Polish VAT rules, following the VAT Directive, do not provide for CN codes with respect to those items (the CN code 4911 91 is provided illustratively only)."
PL,REDUCED,TAPESTRIES,REDUCED_RATE,8.0,
PL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,8.0,"Comments (continuation) 8% VAT rate is applied to certain equipment for blind persons (CN codes: 8442 30 00, 8471, 8472 90). Devices for writing and reading texts in Braille are subject to the reduced rate regardless of CN codes."
PL,REDUCED,PICTURES,REDUCED_RATE,8.0,
PL,REDUCED,IMPRESSIONS,REDUCED_RATE,8.0,
PL,REDUCED,SCULPTURES,REDUCED_RATE,8.0,
PL,REDUCED,SCULPTURE_CASTS,REDUCED_RATE,8.0,
PL,REDUCED,POSTAGE,REDUCED_RATE,8.0,
PL,REDUCED,ZOOLOGICAL,REDUCED_RATE,8.0,
PL,REDUCED,100_YEARS_OLD,REDUCED_RATE,8.0,
PL,REDUCED,STREET_CLEANING,REDUCED_RATE,8.0,As regards CPA code 37 (only sewage disposal services; sewage purification)
PL,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,8.0,
PL,REDUCED,ACCOMMODATION,REDUCED_RATE,8.0,
PL,REDUCED,RESTAURANT,REDUCED_RATE,8.0,"CPA Code 56 (except for tea, coffee, alcoholic drinks, carbonated soft drinks, mineral water, other unprocessed products, seafood meals)"
PL,REDUCED,LOAN_LIBRARIES,REDUCED_RATE,8.0,"CPA code 91.01 (only lending of books, music scores, maps on physical means of support by libraries)"
PL,REDUCED,SHOES_REPAIR,REDUCED_RATE,8.0,
PL,REDUCED,CLOTHING_REPAIR,REDUCED_RATE,8.0,
PL,REDUCED,HAIRDRESSING,REDUCED_RATE,8.0,As regards CPA code 96.02.14 (only hairdressing at home).
PL,REDUCED,UNDERTAKERS_SERVICES,REDUCED_RATE,8.0,
PL,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,8.0,"The Polish VAT rules do not provide for CN codes to those products. Pursuant to Article 41(2),146ef(1)(2) item 14 of Annex 3 to Act of 11 March 2004 on Goods and Services Tax reduced rate is applied to pharmaceutical products admitted to trading in the territory of Poland in accordance with the provisions of Act of 6 September 2001-Pharmaceutical Law and those that have obtained a permit issued by the Council of the EU or the European Commission (regardless of CN)."
PL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,8.0,"The Polish VAT rules do not provide for CN codes with respect to those items. Pursuant to Article 41(2), 146ef(1)(2), item 13 of Annex 3 to Act of 11 March 2004 on Goods and Services Tax reduced rate is applied to medical devices, accessories for medical devices, systems and procedure packs within the meaning of the Regulation (EU)2017/745 of The European Parliament and of the Council of 5 April 2017 on medical devices,  admitted to trading in the territory of Poland"
PL,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,8.0,"The Polish VAT rules do not provide for CPA codes with respect to those services. Pursuant to Article 41(2), 146ef(1)(2), item 64, 65, 66, 68 of Annex 3 to Act of 11 March 2004 on Goods and Services Tax reduced rate is applied to admission to (regardless of CPA codes): artistic performances,including circus performances, cultural facilities;amusement parks,theme parks, discos, dance halls; libraries, archives, museums and other cultural services; other services related to leisure."
PL,REDUCED,BROADCASTING_SERVICES,REDUCED_RATE,8.0,"The Polish VAT rules do not provide for CPA codes to those services. Pursuant to Article 41(2), 146ef(1)(2),item 48 of Annex 3 to Act of 11March 2004 on Goods and Services Tax, the 8% rate is applied to services, other than electronic services (regardless of CPA codes), consisting in enabling reception of TV and radio programmes, within the meaning of Radio and TV Broadcasting regulations,by means of reception facilities,excluding rental of films and programmes at a time chosen by the recipient."
PL,REDUCED,WRITERS_SERVICES,REDUCED_RATE,8.0,"The Polish VAT rules do not provide for CPA codes with respect to those services. Pursuant to Article 41(2), 146ef(1)(2) item 63 of Annex 3 to Act of 11 March 2004 on Goods and Services Tax reduced rate is applied to services of authors and performers within the meaning of the Act of 4 February 1994 on copyright and related rights remunerated in the form of fees for the transfer or licensing of copyrights or rights to artistic performance (regardless of CPA codes)."
PL,REDUCED,HOUSING_PROVISION,REDUCED_RATE,8.0,"The Polish VAT rules do not provide for CPA codes to those services. The 8% rate is applied to services regarding building structures or parts thereof included in house-construction covered by a social housing programme within the meaning of and in line with the rules laid down in Article 41, paragraphs 12-12e of Act of 11 March 2004 on Goods and Services Tax."
PL,REDUCED,PRIVATE_DWELLINGS,REDUCED_RATE,8.0,"The Polish VAT rules do not provide for CPA codes to those services. The 8% rate is applied to services regarding building structures or parts thereof included in house-construction covered by a social housing programme within the meaning of and in line with the rules laid down in Article 41, paragraphs 12-12e of Act of 11 March 2004 on Goods and Services Tax."
PL,REDUCED,SPORTING_EVENTS,REDUCED_RATE,8.0,"The Polish VAT rules do not provide for CPA codes with respect to those services. Pursuant to Article 41(2), 146ef(1)(2), item 67 of Annex 3 to Act of 11 March 2004 on Goods and Services Tax the VAT reduced rate is applied to admission to sporting events regardless of CPA codes."
PL,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,8.0,"(continuation) liming material,plant biostimulant,growing medium,fertilising product blend referred to in Regulation (EU) 2019/1009 of the European Parliament and of the Council of 5 June 2019 laying down rules on the making available on the market of EU fertilising products and amending Regulations(EC)No 1069/2009 and (EC)No 1107/2009 and repealing Regulation (EC) No 2003/2003,excluding mineral growing medium and growing medium for mushrooms and inhibitors"
PL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,8.0,CONTINUATION:(regardless of CN codes) as well as to repair of such of goods and to in vitro diagnostic medical devices and accessories for in vitro diagnostic medical devices within the meaning of the Regulation (EU) 2017/746 of the European Parliament and of the Council of 5April2017 on in vitro diagnostic medical devices and repealing Directive98/79/EC and Commission Decision 2010/227/EU admitted to trading in the territory of Poland (regardless of CN codes) as well as to repair of such goods.
PL,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,8.0,"(continuation) As regards CN codes:0511 (semen of certain animals), 09 (seeds),12 (except for human consumption); 
CPA Codes: 01.6 (exc. services of farriers and services relating to running farm animal shelters), CPA 02.40.10 (exc. forest patrolling ordered by units other than forest units and advising on forest management), 03.00.7 (exc. services related to sea fishery)"
PL,REDUCED,TEMPORARY_EXEMPTION_RATE,SUPER_REDUCED_RATE,8.0,"Certain beauty treatment services (CPA codes: 96.02.13, 96.02.14. (cosmetic treatment, manicuring and pedicuring services, at home) 96.02.19 - from 1 April 2024"
PT,REDUCED,FOODSTUFFS,REDUCED_RATE,6.0,"Foodstuffs are also taxed at 0%,13% and 23%."
PT,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,6.0,"Some products are taxed at 13%. 
The tax rate on animals applies only to live stock, agricultural labor and reproductive."
PT,REDUCED,SUPPLY_WATER,REDUCED_RATE,6.0,Supply of bottled water is also taxed at 13%.
PT,REDUCED,SUSTAINABLE_ENERGY,REDUCED_RATE,6.0,"6% for the fixed component of electricity supplies in power contracts 3.45 kVA and for the supply of electricity for consumption, excluding its fixed components, in power contracts 6.90 kVA, and with limits in kWh consumption per 30 days;  
6% for the fixed component of natural gas supplies in lower pressure contracts (10 000 m3); supply and installation of highly efficient low emissions heating systems; firewood"
PT,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,6.0,"A few pharmaceutical products taxed at 23% (veterinarian purposes and vitamins, per ex.)"
PT,REDUCED,LOAN_LIBRARIES,REDUCED_RATE,6.0,"23% rate applies to books, newspapers and periodicals containing mainly publicity, private advertisements, obscene or pornographic material."
PT,REDUCED,PHOTOGRAPHS,REDUCED_RATE,6.0,
PT,REDUCED,TAPESTRIES,REDUCED_RATE,6.0,
PT,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,6.0,Reduced rate does not apply  to parts and accessories.
PT,REDUCED,PICTURES,REDUCED_RATE,6.0,
PT,REDUCED,IMPRESSIONS,REDUCED_RATE,6.0,
PT,REDUCED,SCULPTURES,REDUCED_RATE,6.0,
PT,REDUCED,SCULPTURE_CASTS,REDUCED_RATE,6.0,
PT,REDUCED,CERAMICS,REDUCED_RATE,6.0,
PT,REDUCED,ENAMELS,REDUCED_RATE,6.0,
PT,REDUCED,NEW_PARKING_RATE,PARKING_RATE,13.0,"The parking rate of 13% applies to: 1. Wine, with the exclusion of “special wines” as fortified wines, liqueur wines or sparkling wines. 2. Agricultural tools and utensils, mobile silos, tractors, pumps and other machinery designed exclusively or mainly for the purpose of agriculture, cattle breeding or forestry. 3. Diesel for agriculture."
PT,REDUCED,STREET_CLEANING,REDUCED_RATE,6.0,
PT,REDUCED,HOUSING_PROVISION,REDUCED_RATE,6.0,"Construction services on social housing or houses with controlled costs; whose promoters are cooperatives, where the dwellings fall within the scope of the social housing policy."
PT,REDUCED,PRIVATE_DWELLINGS,REDUCED_RATE,6.0,"The reduced rate on the repairing of private dwellings excludes cleaning, garden upkeep, swimming pools, sauna, tennis court, golf or mini-golf court, or similar. Includes materials that accounts for less than 20% of the value of the service supplied."
PT,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,6.0,International transport of passengers is subject to a zero rate.
PT,REDUCED,ACCOMMODATION,REDUCED_RATE,6.0,"The reduced rate applies only to accommodation including breakfast, if not separately invoiced, being equivalent to half of the full board price, or ¾ of the half board price."
PT,REDUCED,MEDICAL_CARE,REDUCED_RATE,6.0,When not exempt under Article 132 (1) (b) to (e)
PT,REDUCED,DOMESTIC_CARE,REDUCED_RATE,6.0,"Supplies of home help services to children, the elderly, drug addicts, the sick or the disabled. Assistance services by telephone to the elderly and chronic patients."
PT,REDUCED,FOODSTUFFS,REDUCED_RATE,13.0,
PT,REDUCED,SUPPLY_WATER,REDUCED_RATE,13.0,
PT,REDUCED,FOSSIL_FUEL,REDUCED_RATE,13.0,"Colored and marked diesel sold under the conditions and legally defined purposes, and fuel oil and respective mixtures."
PT,REDUCED,RESTAURANT,REDUCED_RATE,13.0,The reduced rate excludes alcoholic beverages and soft drinks .
PT,REDUCED,REGION,REDUCED_RATE,16.0,Azores Autonomous Region
PT,REDUCED,REGION,REDUCED_RATE,22.0,Madeira Autonomous Region
PT,REDUCED,TEMPORARY_EXEMPTION_RATE,SUPER_REDUCED_RATE,6.0,newsprint
RO,REDUCED,MEDICAL_EQUIPMENT,EXEMPTED,0.0,"Supply of prostheses and their accessories, with the exception of dental prostheses exempt from tax under art.292 para.(1) lett.(b) and supply of orthopedic products. When those goods are imported from a third territory or a third country, the reduced VAT rate is conditioned by submission of the Customs Notice for medical devices or the Declaration of conformity of the medical device manufacturer according to art.12 of the Order no.1009/2016. Art.294 para.(5) letters c), d) of the Fiscal Code."
RO,REDUCED,FOODSTUFFS,REDUCED_RATE,11.0,"Food, including beverages, intended for human and animal consumption, live animals and poultry of domestic species, except alcoholic beverages, non-alcoholic beverages NC 2202, foods with added sugar, whose total sugar content is at least 10g/100g product, other than milk formula for newborns, infants and young children, food supplements defined by Law No. 56/2021: art. 291 para (2) lett. b) of Fiscal Code and point 37 (4)-(4^3) of Norms."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced VAT rate shall be applied for the supply of fertilizers and pesticides used in agriculture, seeds and other agricultural products intended for sowing or planting, corresponding to the CN codes mentioned below. For details see art. 291 para. (2) letter e) of the Fiscal Code and art. 1 para. (1) of the Order no. 4634/2022."
RO,REDUCED,FOODSTUFFS,REDUCED_RATE,11.0,"The reduced rate is applied only if the supplier can prove that the goods, except foods with added sugar, whose total sugar content is at least 10g/100g product, are used as food for human or animal consumption. When those goods are imported from a third territory or a third country, the application of the reduced rate is conditioned by the submission of the Commitment Declaration regarding the destination of the goods. Point 37 para.(5)-(9) of Norms."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Operations for installing protected spaces, respectively greenhouses and/or solariums; Installation of hail and rain protection systems in vineyards and orchards. For details see art. 291 para. (2) letter e) of the Fiscal Code and points 26 and 39 of the Annex to the Order no. 4634/2022."
RO,REDUCED,LOAN_LIBRARIES,REDUCED_RATE,11.0,"The reduced VAT rate is applied for the supply of school textbooks, books, newspapers and magazines, either on physical means of support and/or supplied electronically, except for those which have, wholly or predominantly, video or music audio content and those intended exclusively or mainly for advertising. See art. 291 para. (2) letter g) of the Fiscal Code corroborated with point 38 of the Methodological Norms."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Forage silage and fodder storage works in livestock farms; Specific works for manure discharge and providing the feed in or from animal breeding farms; Disinfection, plague and pest control in livestock farms; Sheep shearing; Eggs sorting and marking; Cleaning animal hooves. For details see art. 291 para. (2) letter e) of the Fiscal Code and points 20, 29 - 33 of the Annex to the Order no. 4634/2022."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,The reduced rate shall be applied for Artificial insemination in animals. For details see art. 291 para. (2) letter e) of the Fiscal Code and point 43 of the Annex to the Order no. 4634/2022.
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Collecting and baling the vegetal material, by pressing in bales (post-harvest services); Chopping the vegetable scraps; Topping sugar beet; Lining, baling, tying tobacco; Collecting, sorting, conditioning, labelling of vegetables and fruits works. For details see art. 291 para. (2) letter e) of the Fiscal Code and points 10, 11, 16, 17, 25 of the Annex to the Order no. 4634/2022."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Treatment of seeds used in setting up of the agricultural crops, with plant protection products. For details see art. 291 para. (2) letter e) of the Fiscal Code and point 8 of the Annex to the Order no. 4634/2022."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,The reduced rate shall be applied for Multiplication of seeds. For details see art. 291 para. (2) letter e) of the Fiscal Code and point 44 of the Annex to the Order no. 4634/2022.
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Chopping wood cords, branches. For details see art. 291 para. (2) letter e) of the Fiscal Code and point 24 of the Annex to the Order no. 4634/2022."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Levelling the agricultural land, which ensures a flat surface of the crop land, by reducing the micro-relief deviations caused by the other agricultural works; Soil scarification or deep loosening on compacted soils; Unclogging the soil at great depths, in order to favor the roots growth. For details see art. 291 para. (2) letter e) of the Fiscal Code and points 14, 21, 22 of the Annex to the Order no. 4634/2022."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Arrangement of water sources for the animals on meadows, parcelling of meadows; Draining services. For details see art. 291 para. (2) letter e) of the Fiscal Code and points 28, 42 of the Annex to the Order no. 4634/2022, respectively in Order no. 157/2011."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,Executing or opening drains in order to shape the soil for vegetables – art. 291 para. (2) lett. e) of the Fiscal Code and points 13 of the Annex to the Order no. 4634/2022.
RO,REDUCED,ACCOMMODATION,REDUCED_RATE,11.0,"The reduced VAT rate is applied for accommodation in the hotel sector or sectors with similar function, including renting of camping sites. For details see art. 291 para. (2) letter m) of the Fiscal Code corroborated with point 37 para. (14) of the Methodological Norms."
RO,REDUCED,RESTAURANT,REDUCED_RATE,11.0,"The reduced VAT rate is applied for restaurant and catering services, excluding alcoholic beverages as well as non-alcoholic beverages, falling within CN codes 2202. For details see art. 291 para. (2) letter n) of the Fiscal Code corroborated with point 37 para. (15) of the Methodological Norms."
RO,REDUCED,HOUSING_PROVISION,REDUCED_RATE,11.0,"The reduced VAT rate is applied for the supply of housing as part of social policy, including the land on which they are built (nursing homes and retirement homes, children's homes, and recovery and rehabilitation centers for minors with disabilities). For details see art. 291 para. (2) letter l) of the Fiscal Code corroborated with point 37 para. (16), (19) and (20) of the Methodological Norms."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Setting up and maintenance of genealogical registers of animal breeds; Determination of the genetic quality of animals. For details see art. 291 para. (2) letter e) of the Fiscal Code and points 40, 41 of the Annex to the Order no. 4634/2022."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Disinfection, plague and pest control in wineries and vegetable and fruit storage warehouses. For details see art. 291 para. (2) letter e) of the Fiscal Code and point 30 of the Annex to the Order no. 4634/2022."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Services to combat soil erosion such as Other landscape maintenance services (for the case of wind erosion). For details see art. 291 para. (2) letter e) of the Fiscal Code and point 42 of the Annex to the Order no. 4634/2022, respectively in the Order no. 157/2011."
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced rate shall be applied for Eggs packaging services, when packaging is the main activity, including sorting and marking, when these are related/auxiliary operations to packaging. For details see art. 291 para. (2) letter e) of the Fiscal Code and point 32 of the Annex to the Order no. 4634/2022."
RO,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,11.0,"The reduced VAT rate is applied for the services consisting in allowing access to castles, museums, memorial houses, historical monuments, architectural and archaeological monuments, zoological and botanical gardens. See art. 291 para. (2) letter h) of the Fiscal Code."
RO,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,11.0,The reduced TVA rate is applied for the supply of medicines for human use. See art. 291 para. (2) letter a) of the Fiscal Code.
RO,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,11.0,"The reduced VAT rate shall be applied for the supply of chemical fertilizers and chemical pesticides used in agriculture, corresponding to the CN codes mentioned below. For details see art. 291 para. (2) letter f) of the Fiscal Code and art. 1 para. (2) of the Order no. 4634/2022. The provisions shall apply until 31st of December 2031."
RO,REDUCED,WOOD_ARTICLE98,REDUCED_RATE,11.0,"Supply of firewood in the form of logs, in billets, in twigs, in faggots or in similar forms, and sawdust and wood waste and scrap, agglomerated in logs, briquettes, pellets or similar forms. See art. 291 para. (2) letters i), j) of the Fiscal Code."
RO,REDUCED,WOOD_ARTICLE98,REDUCED_RATE,11.0,"The supply for the use as heating fuel of sawdust, waste and non-agglomerated wood scraps, carried out to final beneficiaries, on the basis of a statement of liability made available to the supplier. See art. 291 para. (2) letters i), j) of the Fiscal Code."
